"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006612","protein targeting to membrane","1/32","80/9187",0.0125,3.588671875,1.3748121635453,0.244480982013767,0.37736693406706,0.329699531869115,"Irgm2",1
"GO:0006986","response to unfolded protein","1/32","80/9187",0.0125,3.588671875,1.3748121635453,0.244480982013767,0.37736693406706,0.329699531869115,"Thbs1",1
"GO:0045931","positive regulation of mitotic cell cycle","1/32","80/9187",0.0125,3.588671875,1.3748121635453,0.244480982013767,0.37736693406706,0.329699531869115,"Ccnb1",1
"GO:0048259","regulation of receptor-mediated endocytosis","1/32","80/9187",0.0125,3.588671875,1.3748121635453,0.244480982013767,0.37736693406706,0.329699531869115,"Arc",1
"GO:0006091","generation of precursor metabolites and energy","2/32","272/9187",0.00735294117647059,2.11098345588235,1.09961436673124,0.244533773275455,0.37736693406706,0.329699531869115,"Ccnb1/Oas1g",2
"GO:0001776","leukocyte homeostasis","1/32","81/9187",0.0123456790123457,3.54436728395062,1.35977647871797,0.247135710088386,0.378968480843454,0.331098778000071,"Pmaip1",1
"GO:0001936","regulation of endothelial cell proliferation","1/32","81/9187",0.0123456790123457,3.54436728395062,1.35977647871797,0.247135710088386,0.378968480843454,0.331098778000071,"Thbs1",1
"GO:0050657","nucleic acid transport","1/32","81/9187",0.0123456790123457,3.54436728395062,1.35977647871797,0.247135710088386,0.378968480843454,0.331098778000071,"Arc",1
"GO:0050658","RNA transport","1/32","81/9187",0.0123456790123457,3.54436728395062,1.35977647871797,0.247135710088386,0.378968480843454,0.331098778000071,"Arc",1
"GO:0000086","G2/M transition of mitotic cell cycle","1/32","82/9187",0.0121951219512195,3.50114329268293,1.34497607830587,0.249781400542721,0.378968480843454,0.331098778000071,"Ccnb1",1
"GO:0006119","oxidative phosphorylation","1/32","82/9187",0.0121951219512195,3.50114329268293,1.34497607830587,0.249781400542721,0.378968480843454,0.331098778000071,"Ccnb1",1
"GO:0032543","mitochondrial translation","1/32","82/9187",0.0121951219512195,3.50114329268293,1.34497607830587,0.249781400542721,0.378968480843454,0.331098778000071,"Rpusd4",1
"GO:0043534","blood vessel endothelial cell migration","1/32","82/9187",0.0121951219512195,3.50114329268293,1.34497607830587,0.249781400542721,0.378968480843454,0.331098778000071,"Thbs1",1
"GO:0050729","positive regulation of inflammatory response","1/32","82/9187",0.0121951219512195,3.50114329268293,1.34497607830587,0.249781400542721,0.378968480843454,0.331098778000071,"Gbp2",1
"GO:0061640","cytoskeleton-dependent cytokinesis","1/32","82/9187",0.0121951219512195,3.50114329268293,1.34497607830587,0.249781400542721,0.378968480843454,0.331098778000071,"Nusap1",1
"GO:1905037","autophagosome organization","1/32","82/9187",0.0121951219512195,3.50114329268293,1.34497607830587,0.249781400542721,0.378968480843454,0.331098778000071,"Irgm2",1
"GO:0048871","multicellular organismal-level homeostasis","3/32","500/9187",0.006,1.7225625,0.982278289567401,0.251616465294555,0.378968480843454,0.331098778000071,"Pmaip1/Sctr/Oas1g",3
"GO:0007292","female gamete generation","1/32","83/9187",0.0120481927710843,3.45896084337349,1.33040408621469,0.252418083154762,0.378968480843454,0.331098778000071,"Ccnb1",1
"GO:0030879","mammary gland development","1/32","83/9187",0.0120481927710843,3.45896084337349,1.33040408621469,0.252418083154762,0.378968480843454,0.331098778000071,"Csn3",1
"GO:0034763","negative regulation of transmembrane transport","1/32","83/9187",0.0120481927710843,3.45896084337349,1.33040408621469,0.252418083154762,0.378968480843454,0.331098778000071,"Thbs1",1
"GO:0051236","establishment of RNA localization","1/32","83/9187",0.0120481927710843,3.45896084337349,1.33040408621469,0.252418083154762,0.378968480843454,0.331098778000071,"Arc",1
"GO:0072594","establishment of protein localization to organelle","2/32","280/9187",0.00714285714285714,2.05066964285714,1.0555735739149,0.254943998727132,0.378968480843454,0.331098778000071,"Pmaip1/Irgm2",2
"GO:0006997","nucleus organization","1/32","84/9187",0.0119047619047619,3.41778273809524,1.31605390947236,0.255045787607645,0.378968480843454,0.331098778000071,"Uspl1",1
"GO:0008033","tRNA processing","1/32","84/9187",0.0119047619047619,3.41778273809524,1.31605390947236,0.255045787607645,0.378968480843454,0.331098778000071,"Rpusd4",1
"GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","1/32","84/9187",0.0119047619047619,3.41778273809524,1.31605390947236,0.255045787607645,0.378968480843454,0.331098778000071,"Thbs1",1
"GO:0045471","response to ethanol","1/32","84/9187",0.0119047619047619,3.41778273809524,1.31605390947236,0.255045787607645,0.378968480843454,0.331098778000071,"Arc",1
"GO:0051100","negative regulation of binding","1/32","84/9187",0.0119047619047619,3.41778273809524,1.31605390947236,0.255045787607645,0.378968480843454,0.331098778000071,"Ifi203",1
"GO:0090277","positive regulation of peptide hormone secretion","1/32","84/9187",0.0119047619047619,3.41778273809524,1.31605390947236,0.255045787607645,0.378968480843454,0.331098778000071,"Nnat",1
