"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048709","oligodendrocyte differentiation","1/148","75/8671",0.0133333333333333,0.781171171171171,-0.250802075709715,0.726586389033388,0.821761221530949,0.763146837758608,"B4galt5",1
"GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","1/148","75/8671",0.0133333333333333,0.781171171171171,-0.250802075709715,0.726586389033388,0.821761221530949,0.763146837758608,"Aqp1",1
"GO:1901655","cellular response to ketone","1/148","75/8671",0.0133333333333333,0.781171171171171,-0.250802075709715,0.726586389033388,0.821761221530949,0.763146837758608,"Aqp1",1
"GO:1902115","regulation of organelle assembly","2/148","150/8671",0.0133333333333333,0.781171171171171,-0.356245219421904,0.730175593035302,0.825457733251245,0.76657968559344,"Wdpcp/Ezr",2
"GO:0042327","positive regulation of phosphorylation","5/148","355/8671",0.0140845070422535,0.825180814617434,-0.443190242933408,0.730754872275938,0.825749796383833,0.766850916518216,"Cd36/Igtp/Trf/Cd74/Tnfrsf1a",5
"GO:0032606","type I interferon production","1/148","76/8671",0.0131578947368421,0.770892603129445,-0.264342582613699,0.731293836034675,0.825996066776654,0.767079620996586,"Igtp",1
"GO:1901988","negative regulation of cell cycle phase transition","2/148","151/8671",0.0132450331125828,0.775997852156793,-0.36590220030003,0.733555530879745,0.828187091247733,0.769114364609141,"Rb1/Susd2",2
"GO:0006275","regulation of DNA replication","1/148","77/8671",0.012987012987013,0.760881010881011,-0.27771920678954,0.735920771725991,0.829401728274628,0.770242364302741,"Wiz",1
"GO:0030048","actin filament-based movement","1/148","77/8671",0.012987012987013,0.760881010881011,-0.27771920678954,0.735920771725991,0.829401728274628,0.770242364302741,"Vil1",1
"GO:0071772","response to BMP","1/148","77/8671",0.012987012987013,0.760881010881011,-0.27771920678954,0.735920771725991,0.829401728274628,0.770242364302741,"Bmp8b",1
"GO:0071773","cellular response to BMP stimulus","1/148","77/8671",0.012987012987013,0.760881010881011,-0.27771920678954,0.735920771725991,0.829401728274628,0.770242364302741,"Bmp8b",1
"GO:0060560","developmental growth involved in morphogenesis","2/148","152/8671",0.0131578947368421,0.770892603129445,-0.375500706049479,0.736899696392979,0.830141383020637,0.770929261135617,"Ppp2r3a/Lpar3",2
"GO:0099504","synaptic vesicle cycle","2/148","153/8671",0.0130718954248366,0.765854089383501,-0.385041585460349,0.740208316292892,0.831282667924846,0.771989140748829,"Atp6v0c/Sh3gl1",2
