"WT_Control","DB_Control","DB_Treated","cluster","n_genes","disease_dir","is_rescue","rescue_mag"
-0.12839222643358,1.02568020439033,-0.89728797795675,3,26,1,TRUE,TRUE
0.90531915243206,-1.01649340887904,0.111174256446975,4,55,-1,TRUE,TRUE
-0.858242070897817,1.074015748752,-0.215773677854181,5,75,1,TRUE,TRUE
-0.388183015990328,-0.675100408716636,1.06328342470696,2,52,-1,TRUE,FALSE
-1.12320004903785,0.537978123297735,0.585221925740115,1,38,1,FALSE,FALSE
1.11196847442271,-0.461204997751639,-0.650763476671069,6,101,-1,FALSE,FALSE
