"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Taxon"
2528.61540595578,-3.30123946677599,2.1296218054775,-1.55015292306128,0.121104816066405,0.97054105898266,"Candidatus_Arthromitus"
102.724578494151,-2.08328292923856,1.17950583024113,-1.76623368518041,0.0773566519101631,0.97054105898266,"Alloprevotella"
1410.13267008688,-2.15733488441185,1.50699094230449,-1.43155132778228,0.152272267560188,0.97054105898266,"Helicobacter"
542.299044002869,-1.83055074211088,1.27080875145467,-1.44046123385244,0.14973695014919,0.97054105898266,"Alistipes"
25.4233042957927,-2.88022903613722,1.9296559645334,-1.49261271909352,0.135538592015592,0.97054105898266,"Bacillus"
401.393705362389,-2.10659192352057,1.47513888521159,-1.42806344856024,0.153273596914823,0.97054105898266,"Mucispirillum"
2.53399485789438,-6.13154184971168,4.09143792083483,-1.49862761414221,0.133970264818919,0.97054105898266,"Nocardioides"
30.8533447809808,-2.96932874658546,2.36279970437792,-1.25669930510137,0.20886253985379,0.97054105898266,"Acinetobacter"
45.42741160154,-5.14727336335172,2.91668798520529,-1.76476653980849,0.0776030103090073,0.97054105898266,"Stenotrophomonas"
11.9060093790265,-6.59783666571986,2.80676344412376,-2.35069210393669,0.0187385321858725,0.97054105898266,"Chloroplast"
130.142355073928,-1.96334478365161,1.58009996354563,-1.24254466739307,0.21403567080226,0.97054105898266,"Roseburia"
83.251679303992,-1.87932142882914,1.40622774171294,-1.33642750251814,0.18140958196964,0.97054105898266,"Clostridia_vadinBB60_group"
3.5165466177177,-5.52614081780353,2.86995050470244,-1.92551781250196,0.0541646097156738,0.97054105898266,"Massilia"
66.7119038500192,-4.09398424079903,1.74568546167629,-2.34520154442244,0.0190167968293412,0.97054105898266,"ASF356"
14.5361722250063,-3.68537613114111,2.6129116590748,-1.41044804111213,0.158407428451582,0.97054105898266,"Lysobacter"
5.41660216518525,-6.34606638485413,2.92600489622397,-2.16885022750433,0.0300940565194,0.97054105898266,"Brevundimonas"
6.24825054720147,4.63065352519275,2.65696297411301,1.74283705505479,0.0813620816194787,0.97054105898266,"Christensenellaceae_R-7_group"
8.14084303345214,3.62718366418,2.3569792473283,1.53891200709192,0.123825779462946,0.97054105898266,"Erysipelotrichaceae"
6.12458039923826,-6.57847561976875,3.32704248537833,-1.97727430553706,0.0480106324156952,0.97054105898266,"Subgroup_7"
6.64926357106607,4.58179433676452,3.43925207218743,1.33220660788914,0.182792305777627,0.97054105898266,"Candidatus_Udaeobacter"
3.99950099227273,-5.47247765353468,3.36207073433979,-1.62771044572008,0.103586297147521,0.97054105898266,"IMCC26256"
2.04159289104911,-5.15932893537679,3.97651910305252,-1.29744854775532,0.194476897654575,0.97054105898266,"TK10"
4.9597898326386,-7.13893111724964,4.25567061431895,-1.67751025965907,0.0934427449173544,0.97054105898266,"0319-7L14"
7.00767156134641,3.05853358869604,1.76207750463217,1.73575429040762,0.0826072894898747,0.97054105898266,"Monoglobus"
4.31981695100781,-6.93975958341256,4.25693115925304,-1.63022593596047,0.10305375428355,0.97054105898266,"S085"
5.86315870192388,-2.27095188578351,1.61956636176322,-1.40219748903103,0.160856281270639,0.97054105898266,"Anaeroplasma"
1.79752891909114,-5.39127187005368,4.27568252130943,-1.26091491666753,0.207339503287886,0.97054105898266,"Ilumatobacter"
3.23488799056485,-2.91619435248091,1.8840919471114,-1.5477983210702,0.121670860861295,0.97054105898266,"Gastranaerophilales"
5.74178333620166,5.95354804044928,3.35111783544099,1.7765857044731,0.0756364294129431,0.97054105898266,"Prevotellaceae_Ga6A1_group"
4.89992954458411,-7.07513819132678,4.25605549806731,-1.66236981508809,0.0964386472892089,0.97054105898266,"Tsukamurella"
6.55972203671557,-7.54205871092625,4.25359357143076,-1.77310280925344,0.0762116725811219,0.97054105898266,"HOC36"
5.27977627345399,-7.22907249178927,4.2551547050716,-1.6988976882963,0.0893384626668079,0.97054105898266,"Echinicola"
5.41610717655604,-7.11161763421425,3.36107412915717,-2.11587646119473,0.0343553158846558,0.97054105898266,"Lachnospiraceae_NK4B4_group"
3.67984406937702,-6.70861782638359,4.25862888608042,-1.57529993945025,0.11518722796318,0.97054105898266,"Candidatus_Entotheonella"
4.15982373060012,-6.88535221410313,4.25730674573343,-1.61730235224499,0.105813031799822,0.97054105898266,"Methylophaga"
1.90917541199958,-5.57217095541451,4.27233399024158,-1.30424516625851,0.192150004619165,0.97054105898266,"Sandaracinobacter"
3.41419857025288,-5.55153194533837,3.60741341450409,-1.53892313063362,0.123823063521251,0.97054105898266,"Leptotrichia"
3.99983051019242,-6.82881301344246,4.25771229385836,-1.60386905975137,0.108742918091898,0.97054105898266,"AKAU4049"
