"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Taxon"
35.5879233787341,8.91245194084589,2.8670454658073,3.10858409716092,0.00187986137746791,0.308297265904737,"Geobacillus"
22368.4544871719,-1.10889502600245,1.30677590176082,-0.848573213286428,0.396118817469284,0.852570743102719,"Streptococcus"
486.513154169931,2.68014720082204,1.69675273448181,1.579574410788,0.114204363264246,0.852570743102719,"Lactobacillus"
513.458797786007,2.28076119759093,1.38980784557309,1.64106225537276,0.10078449279948,0.852570743102719,"Rodentibacter"
4.95483030839127,-4.76531194926308,3.62778891860775,-1.31355821856688,0.188994916912513,0.852570743102719,"Candidatus_Arthromitus"
86.137655986901,4.261544922917,2.26425141424002,1.88209882352988,0.059822599082228,0.852570743102719,"Alloprevotella"
1.67935646937346,-5.35582558629811,4.09991255234102,-1.30632678573595,0.191441451876185,0.852570743102719,"Methyloversatilis"
6.94750830460863,-4.76626697767156,3.20015346145791,-1.48938700442827,0.136385488683992,0.852570743102719,"Akkermansia"
43.6342830917843,4.52001718548145,2.70837443875753,1.66890409272767,0.0951363883830839,0.852570743102719,"Prevotellaceae_UCG-001"
109.567349000002,1.8084111289398,1.4962102028328,1.20866113966868,0.226793057000901,0.852570743102719,"Cutibacterium"
1.30308710627777,-4.3529588977683,4.11927341090335,-1.05672978303562,0.290634928343925,0.852570743102719,"Weissella"
63.131248577614,-1.8077308098395,2.25145867454636,-0.802915385601619,0.422023642641711,0.852570743102719,"Faecalibacterium"
91.3902449510213,4.05189223219217,2.06177460457422,1.96524499972146,0.0493858879566965,0.852570743102719,"Bacillus"
33.4265945535268,5.63607036090343,2.67809798629404,2.10450490973359,0.0353344267861717,0.852570743102719,"Pseudarthrobacter"
15.4731472359393,1.58769983900671,2.05601569882868,0.772221651766196,0.439983159816424,0.852570743102719,"Colidextribacter"
19.3994064245075,-4.91889114382112,2.16320686929546,-2.27388846329947,0.0229726935197359,0.852570743102719,"Escherichia-Shigella"
9.32228132945181,5.86228836487172,2.86635919451104,2.0452036772285,0.0408347821182704,0.852570743102719,"Candidatus_Saccharimonas"
10.4470749303858,2.10642821767547,2.49438222953742,0.844468900047491,0.398407434981899,0.852570743102719,"Rikenellaceae_RC9_gut_group"
10.058665183878,1.79467656444562,2.22217188793478,0.807622747002502,0.419307787896481,0.852570743102719,"Muribaculum"
2.25163684195597,-5.77139596013554,4.09506978023919,-1.40935228698311,0.158731025015876,0.852570743102719,"67-14"
