"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Taxon"
202.930434422977,4.7245638676787,1.33026282734596,3.55160181172979,0.000382893826651088,0.178045629392756,"Lactococcus"
2953.07952841894,4.47388448094657,1.48754803392304,3.00755631342391,0.00263357326194778,0.61230578340286,"Lactobacillus"
5081.96017532639,3.519914435923,2.04275344533241,1.7231225060302,0.0848663736777137,0.969165730331384,"Streptococcus"
682.868586880891,1.32310186275156,1.17425151738062,1.12676189314447,0.259843166088345,0.969165730331384,"Muribaculaceae"
484.035379349585,-0.94354343560479,0.866315306674075,-1.08914552050016,0.276089718888574,0.969165730331384,"Bifidobacterium"
52.1028823942963,1.82156874299661,1.95558632205123,0.931469361621404,0.35161082605167,0.969165730331384,"Candidatus_Arthromitus"
40.4873773847036,0.994436203059398,1.58731009544859,0.62649144985017,0.530992643294006,0.969165730331384,"Alloprevotella"
369.521954632923,1.70540283007448,1.30941643910211,1.30241440320079,0.192774761517498,0.969165730331384,"Lachnospiraceae_NK4A136_group"
47.2831011341103,2.61257336112983,1.77311654978784,1.47343577693324,0.140633569221569,0.969165730331384,"Corynebacterium"
82.0465278509555,-1.10399774171572,1.15209360089454,-0.958253514174994,0.337934938313618,0.969165730331384,"Akkermansia"
57.5823948959675,3.74189598939188,1.59177367956334,2.3507713674587,0.0187345412856509,0.969165730331384,"Helicobacter"
380.31302182189,-1.73455952939783,1.23503331620348,-1.40446375546363,0.160180797284683,0.969165730331384,"Bacteroides"
14.3322491972089,2.05611526964837,2.25548962129971,0.91160484634088,0.361976770281326,0.969165730331384,"Prevotellaceae_UCG-001"
64.0290262989766,-0.697066545113567,1.33964607637001,-0.520336346598634,0.602829167055329,0.969165730331384,"Clostridia_UCG-014"
75.749691791622,1.23703841115241,1.34847346724785,0.91736206992424,0.35895294171594,0.969165730331384,"Alistipes"
340.643067715204,-1.03443961100458,1.36713669577207,-0.756646803647086,0.449261492984231,0.969165730331384,"Blautia"
