"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Taxon"
33.4265945535268,-8.66248583222344,2.67147270352241,-3.242588187707,0.00118449284087367,0.194256825903282,"Pseudarthrobacter"
22.3482887591971,-8.21530906229593,2.78822781151966,-2.94642676913059,0.00321468528522738,0.263604193388645,"Altererythrobacter"
25.4649833450102,-8.14211492189527,2.89362610999135,-2.81381028937412,0.00489581116400233,0.267637676965461,"Massilia"
9.8778670577999,-6.93599398252149,2.8375013716161,-2.44440198404947,0.0145092500018986,0.594879250077842,"Agrococcus"
19.3994064245075,4.75066345022089,2.20126849149003,2.1581481171364,0.0309163177226167,0.609681208833934,"Escherichia-Shigella"
9.32228132945181,-6.10287297090243,2.86985705435319,-2.12654249160082,0.0334581151189354,0.609681208833934,"Candidatus_Saccharimonas"
88.2118860715241,-3.60845748053695,1.54540749920143,-2.33495533210598,0.0195457543165879,0.609681208833934,"Delftia"
5.36621002781509,-5.95840440285692,2.6790763917958,-2.2240516997214,0.0261449660414309,0.609681208833934,"Herbaspirillum"
7.23223617163796,-6.49062244628924,3.00632808232658,-2.15898673349922,0.0308511961782983,0.609681208833934,"Acidovorax"
86.137655986901,-4.53906009016719,2.26472201703583,-2.0042460204931,0.045043713038555,0.67156081257482,"Alloprevotella"
15.823554466432,4.12386080972066,2.05583150658483,2.00593326666701,0.0448633683849794,0.67156081257482,"Kocuria"
6.78093526071442,-5.35052778019148,2.77493823070949,-1.9281610383174,0.0538350987274987,0.735746349275816,"Patulibacter"
43.6342830917843,-4.92886256493713,2.70899914430376,-1.81944042887614,0.068844263448922,0.752697280374881,"Prevotellaceae_UCG-001"
15.3153301874816,2.8904287088407,1.5739272280253,1.83644367882696,0.0662920646167297,0.752697280374881,"Sphingomonas"
4.39958094249913,-5.41291088756747,2.96711080501292,-1.82430358799623,0.068106188293784,0.752697280374881,"Erysipelotrichaceae"
513.458797786007,2.22333570674765,1.39557236121994,1.59313538196194,0.111129823440181,0.803616911281148,"Rodentibacter"
