index,Unassigned;__;__;__,k__Archaea;__;__;__,k__Archaea;p__Aenigmarchaeota;__;__,k__Archaea;p__Aenigmarchaeota;c__Deep_Sea_Euryarchaeotic_Group(DSEG);o__Deep_Sea_Euryarchaeotic_Group(DSEG),k__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Group_1.1c,k__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrosopumilales,k__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales,k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales,k__Archaea;p__Euryarchaeota;c__Thermococci;o__Methanofastidiosales,k__Archaea;p__Halobacterota;c__Methanocellia;o__Methanocellales,k__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales,k__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarciniales,k__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales,k__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Marine_Group_II,k__Bacteria;__;__;__,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;__,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__AKIW659,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriae,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__PAUC26f,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Solibacterales,k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Subgroup_2,k__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales,k__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__11-24,k__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales,k__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__DS-100,k__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales,k__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales,k__Bacteria;p__Acidobacteriota;c__Holophagae;o__Subgroup_7,k__Bacteria;p__Acidobacteriota;c__Subgroup_18;o__Subgroup_18,k__Bacteria;p__Acidobacteriota;c__Subgroup_21;o__Subgroup_21,k__Bacteria;p__Acidobacteriota;c__Subgroup_22;o__Subgroup_22,k__Bacteria;p__Acidobacteriota;c__Subgroup_5;o__Subgroup_5,k__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales,k__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Subgroup_17,k__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales,k__Bacteria;p__Acidobacteriota;c__c5LKS83;o__c5LKS83,k__Bacteria;p__Actinobacteriota;__;__,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;__,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;__,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__0319-7L14,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Catenulisporales,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Euzebyales,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Glycomycetales,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Kineosporiales,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micromonosporales,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__PeM15,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptomycetales,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales,k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales,k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__OPB41,k__Bacteria;p__Actinobacteriota;c__MB-A2-108;o__MB-A2-108,k__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales,k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__,k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales,k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales,k__Bacteria;p__Actinobacteriota;c__WCHB1-81;o__WCHB1-81,k__Bacteria;p__Armatimonadota;c__;o__,k__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales,k__Bacteria;p__Bacteroidota;c__Bacteroidia;__,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales,k__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales,k__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales,k__Bacteria;p__Bacteroidota;c__Kryptonia;o__Kryptoniales,k__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales,k__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales,k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales,k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales,k__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20,k__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales,k__Bacteria;p__Caldisericota;c__Caldisericia;o__Caldisericales,k__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales,k__Bacteria;p__Chloroflexi;__;__,k__Bacteria;p__Chloroflexi;c__AD3;o__AD3,k__Bacteria;p__Chloroflexi;c__Anaerolineae;__,k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineae,k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales,k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenticatenales,k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales,k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031,k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA-15,k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales,k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Kallotenuales,k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales,k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__FS117-23B-02,k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF9,k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__MSBL5,k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085,k__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__SAR202_clade,k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__Gitt-GS-136,k__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__JG30-KF-CM66,k__Bacteria;p__Chloroflexi;c__KD4-96;o__KD4-96,k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__C0119,k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales,k__Bacteria;p__Chloroflexi;c__OLB14;o__OLB14,k__Bacteria;p__Chloroflexi;c__P2-11E;o__P2-11E,k__Bacteria;p__Chloroflexi;c__SHA-26;o__SHA-26,k__Bacteria;p__Chloroflexi;c__TK10;o__TK10,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales,k__Bacteria;p__Cyanobacteria;c__Sericytochromatia;o__Sericytochromatia,k__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Gastranaerophilales,k__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales,k__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales,k__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales,k__Bacteria;p__Desulfobacterota;c__;o__,k__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfatiglandales,k__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales,k__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales,k__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__Desulfomonilales,k__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales,k__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Geobacterales,k__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales,k__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__Syntrophobacterales,k__Bacteria;p__Desulfobacterota;c__Syntrophorhabdia;o__Syntrophorhabdales,k__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales,k__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Lineage_IV,k__Bacteria;p__Elusimicrobiota;c__Lineage_IIb;o__Lineage_IIb,k__Bacteria;p__Entotheonellaeota;c__Entotheonellia;o__Entotheonellales,k__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales,k__Bacteria;p__Firmicutes;c__BRH-c20a;o__BRH-c20a,k__Bacteria;p__Firmicutes;c__Bacilli;__,k__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales,k__Bacteria;p__Firmicutes;c__Bacilli;o__Alicyclobacillales,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales,k__Bacteria;p__Firmicutes;c__Bacilli;o__Brevibacillales,k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales,k__Bacteria;p__Firmicutes;c__Bacilli;o__Exiguobacterales,k__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales,k__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales,k__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales,k__Bacteria;p__Firmicutes;c__Bacilli;o__RF39,k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales,k__Bacteria;p__Firmicutes;c__Bacilli;o__Thermicanales,k__Bacteria;p__Firmicutes;c__Bacilli;o__Thermoactinomycetales,k__Bacteria;p__Firmicutes;c__Clostridia;__,k__Bacteria;p__Firmicutes;c__Clostridia;o__,k__Bacteria;p__Firmicutes;c__Clostridia;o__Caldicoprobacterales,k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales,k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales,k__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales,k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales,k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales,k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales,k__Bacteria;p__Firmicutes;c__Desulfitobacteriia;o__Desulfitobacteriales,k__Bacteria;p__Firmicutes;c__Desulfotomaculia;o__Ammonifexales,k__Bacteria;p__Firmicutes;c__Desulfotomaculia;o__Desulfotomaculales,k__Bacteria;p__Firmicutes;c__Incertae_Sedis;o__DTU014,k__Bacteria;p__Firmicutes;c__Limnochordia;o__Limnochordales,k__Bacteria;p__Firmicutes;c__Limnochordia;o__Limnochordia,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales,k__Bacteria;p__Firmicutes;c__Symbiobacteriia;o__Symbiobacteriales,k__Bacteria;p__Firmicutes;c__Thermoanaerobacteria;o__Thermoanaerobacterales,k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales,k__Bacteria;p__GAL15;c__GAL15;o__GAL15,k__Bacteria;p__Gemmatimonadota;c__AKAU4049;o__AKAU4049,k__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group;o__BD2-11_terrestrial_group,k__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales,k__Bacteria;p__Gemmatimonadota;c__Longimicrobia;o__Longimicrobiales,k__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group;o__S0134_terrestrial_group,k__Bacteria;p__Latescibacterota;c__Latescibacteria;o__Latescibacterales,k__Bacteria;p__Latescibacterota;c__Latescibacterota;o__Latescibacterota,k__Bacteria;p__MBNT15;c__MBNT15;o__MBNT15,k__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales,k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales,k__Bacteria;p__Myxococcota;c__Polyangia;__,k__Bacteria;p__Myxococcota;c__Polyangia;o__Blfdi19,k__Bacteria;p__Myxococcota;c__Polyangia;o__FFCH16767,k__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales,k__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales,k__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales,k__Bacteria;p__Myxococcota;c__Polyangia;o__mle1-27,k__Bacteria;p__Myxococcota;c__bacteriap25;o__bacteriap25,k__Bacteria;p__NB1-j;c__NB1-j;o__NB1-j,k__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales,k__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__,k__Bacteria;p__Patescibacteria;__;__,k__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacteriales_(SR1),k__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Gracilibacteria,k__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Parcubacteria,k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales,k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales,k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales,k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales,k__Bacteria;p__Proteobacteria;__;__,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;__,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ferrovibrionales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Thalassobaculales,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Tistrellales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__211ds20,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidithiobacillales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__CCD24,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__CCM19a,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__EPR3968-O8a-Bc78,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Francisellales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Granulosicoccales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HOC36,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__JG36-TzT-191,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__KF-JG30-C25,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__KI89A_clade,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrococcales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PLTA13,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__WD260,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales,k__Bacteria;p__RCP2-54;c__RCP2-54;o__RCP2-54,k__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B);o__SAR324_clade(Marine_group_B),k__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales,k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales,k__Bacteria;p__Sumerlaeota;c__Sumerlaeia;o__Sumerlaeales,k__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales,k__Bacteria;p__Thermotogota;c__Thermotogae;o__Petrotogales,k__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales,k__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__WCHB1-41,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__UA11,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales,k__Bacteria;p__WPS-2;c__WPS-2;o__WPS-2,k__Bacteria;p__Zixibacteria;c__Zixibacteria;o__Zixibacteria,group1
WTN.2.F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,292.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,60.0,3.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16915.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,10.0,0.0,169.0,281.0,151.0,0.0,0.0,1870.0,0.0,18.0,129.0,701.0,0.0,0.0,12.0,8.0,0.0,19.0,0.0,1431.0,60.0,28.0,1.0,2931.0,33.0,2336.0,61.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,WTN.F
WTN.3.F,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,363.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10047.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,5.0,0.0,38.0,51.0,19.0,0.0,0.0,220.0,0.0,3.0,11.0,28.0,0.0,0.0,4.0,0.0,0.0,6.0,3.0,362.0,98.0,30.0,0.0,12445.0,4.0,4231.0,34.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,0.0,WTN.F
