Taxon	WTN.2.F	WTN.3.F	dbS.3.F	WTN.1.F	dbN.3.F	WTS.3.F	dbS.1.F	dbN.2.F	dbN.1.F	WTS.2.F	WTS.1.F	dbS.2.F	dbN.1.O	dbN.2.O	dbS.1.B	dbN.1.B	dbS.3.B	WTS.1.B	dbN.3.B	WTS.1.L	WTN.1.L	WTN.2.O	WTS.1.O	WTS.2.O	WTN.3.O	WTN.1.O	dbS.3.O	WTN.2.L	WTS.2.B	dbS.2.L	dbS.1.L	WTN.3.B	dbN.1.L	WTS.3.L	WTN.2.B	dbS.1.O	WTN.1.B	dbN.2.L	dbS.3.L	WTS.3.B	dbN.3.O	dbN.3.L	WTN.3.L	WTS.2.L	dbN.2.B	dbS.2.B	dbS.2.O
k__Bacteria;p__Acidobacteriota;c__Acidobacteriae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	23.0	122.0	62.0	82.0	191.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	88.0	3.0	305.0	180.0	49.0	0.0	0.0	302.0	303.0	49.0	0.0	189.0	97.0	0.0	0.0	0.0	4.0
k__Bacteria;p__Acidobacteriota;c__Aminicenantia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteriota;c__Blastocatellia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	11.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	26.0	0.0	68.0	57.0	23.0	0.0	0.0	67.0	63.0	19.0	0.0	84.0	26.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteriota;c__Holophagae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	9.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	23.0	3.0	69.0	75.0	20.0	0.0	0.0	45.0	50.0	13.0	0.0	51.0	28.0	1.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteriota;c__Subgroup_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteriota;c__Subgroup_21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteriota;c__Subgroup_22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteriota;c__Subgroup_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	6.0	0.0	3.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	16.0	41.0	15.0	0.0	0.0	0.0	58.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteriota;c__Vicinamibacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0	14.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	11.0	0.0	345.0	56.0	8.0	0.0	0.0	510.0	307.0	16.0	0.0	38.0	29.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteriota;c__c5LKS83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteriota;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	60.0	46.0	2.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	4.0	0.0	0.0	0.0	4.0	450.0	0.0	13.0	6.0	1.0	18.0	0.0	1.0	1.0	21.0	0.0	0.0	19.0	7.0	437.0	28.0	11.0	0.0	0.0	673.0	499.0	8.0	0.0	39.0	9.0	2.0	16.0	4.0	0.0
k__Bacteria;p__Actinobacteriota;c__Actinobacteria	411.0	509.0	810.0	325.0	195.0	715.0	781.0	186.0	765.0	759.0	172.0	1036.0	140.0	118.0	96.0	32.0	81.0	1374.0	240.0	797.0	221.0	71.0	141.0	547.0	305.0	851.0	731.0	1482.0	8577.0	146.0	1287.0	535.0	5086.0	899.0	442.0	715.0	792.0	6640.0	4919.0	485.0	286.0	2207.0	725.0	633.0	9230.0	2891.0	404.0
k__Bacteria;p__Actinobacteriota;c__Coriobacteriia	163.0	32.0	54.0	88.0	45.0	133.0	25.0	12.0	21.0	289.0	41.0	44.0	18.0	1.0	88.0	28.0	125.0	919.0	15.0	270.0	51.0	21.0	13.0	30.0	3.0	69.0	18.0	121.0	4817.0	11.0	57.0	309.0	68.0	118.0	816.0	19.0	818.0	14.0	29.0	236.0	0.0	241.0	81.0	234.0	91.0	90.0	7.0
k__Bacteria;p__Actinobacteriota;c__MB-A2-108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	20.0	13.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	6.0	0.0	112.0	10.0	9.0	0.0	0.0	169.0	120.0	9.0	0.0	8.0	7.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteriota;c__Rubrobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.0	0.0	0.0	0.0	0.0	202.0	181.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteriota;c__Thermoleophilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	21.0	34.0	7.0	3.0	90.0	75.0	33.0	0.0	0.0	13.0	2.0	0.0	0.0	36.0	8.0	115.0	0.0	0.0	61.0	31.0	1094.0	118.0	54.0	2.0	1.0	1624.0	1107.0	41.0	1.0	131.0	84.0	4.0	3.0	3.0	9.0
k__Bacteria;p__Actinobacteriota;c__WCHB1-81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadota;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Armatimonadota;c__Fimbriimonadia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia	16919.0	10069.0	16062.0	16011.0	11381.0	13756.0	9853.0	12159.0	15561.0	14858.0	11676.0	10324.0	806.0	89.0	2537.0	1340.0	2720.0	4715.0	1856.0	3960.0	943.0	186.0	119.0	1471.0	933.0	2041.0	2403.0	2837.0	3728.0	316.0	910.0	5772.0	672.0	1327.0	18950.0	1473.0	12042.0	657.0	1199.0	8675.0	1.0	4934.0	1663.0	2635.0	3271.0	3114.0	13.0
k__Bacteria;p__Bacteroidota;c__Ignavibacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidota;c__Kapabacteria	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidota;c__Kryptonia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidota;c__Rhodothermia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	40.0	5.0	0.0	1.0	0.0	36.0	29.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bdellovibrionota;c__Oligoflexia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	16.0	1.0	3.0	0.0	2.0	13.0	6.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Caldisericota;c__Caldisericia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Campilobacterota;c__Campylobacteria	92.0	117.0	293.0	391.0	102.0	26.0	49.0	14.0	64.0	78.0	97.0	100.0	162.0	0.0	1670.0	1813.0	727.0	159.0	1925.0	44.0	7.0	20.0	0.0	16.0	5.0	5.0	40.0	99.0	0.0	34.0	87.0	3650.0	10.0	71.0	121.0	10.0	1579.0	0.0	8.0	219.0	0.0	12.0	155.0	192.0	1554.0	858.0	4.0
k__Bacteria;p__Chloroflexi;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__AD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	8.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	0.0	0.0	10.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	1.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	119.0	39.0	136.0	0.0	0.0	0.0	65.0	16.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Chloroflexia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	19.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	1.0	237.0	0.0	0.0	0.0	0.0	281.0	222.0	3.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0
k__Bacteria;p__Chloroflexi;c__Dehalococcoidia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	8.0	38.0	7.0	0.0	0.0	0.0	54.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	28.0	5.0	0.0	0.0	0.0	39.0	16.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__JG30-KF-CM66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	9.0	0.0	0.0	0.0	0.0	22.0	8.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__KD4-96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	5.0	4.0	9.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	5.0	4.0	0.0	90.0	20.0	13.0	0.0	0.0	155.0	114.0	0.0	0.0	31.0	9.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	24.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__OLB14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	34.0	31.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__P2-11E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__SHA-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__TK10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	57.0	13.0	7.0	0.0	0.0	54.0	45.0	0.0	0.0	11.0	8.0	3.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia	0.0	1.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	2.0	8.0	67.0	15.0	34.0	6.0	0.0	25.0	0.0	3.0	0.0	142.0	0.0	26.0	231.0	4.0	169.0	99.0	1.0	2.0	0.0	72.0	57.0	0.0	4.0	203.0	358.0	4.0	4.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Sericytochromatia	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	6.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Vampirivibrionia	2.0	8.0	2.0	0.0	3.0	51.0	5.0	0.0	0.0	0.0	15.0	6.0	3.0	0.0	0.0	3.0	0.0	3.0	4.0	15.0	3.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	8.0	7.0	0.0	3.0	0.0	3.0	4.0	0.0	0.0	9.0	11.0	3.0	3.0	0.0
k__Bacteria;p__Deferribacterota;c__Deferribacteres	281.0	712.0	70.0	184.0	101.0	65.0	57.0	35.0	35.0	797.0	286.0	106.0	18.0	0.0	407.0	420.0	381.0	175.0	737.0	220.0	19.0	1.0	0.0	5.0	18.0	25.0	20.0	55.0	0.0	35.0	155.0	347.0	13.0	22.0	65.0	9.0	21.0	3.0	28.0	188.0	0.0	76.0	21.0	240.0	614.0	290.0	0.0
k__Bacteria;p__Deinococcota;c__Deinococci	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	4.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Dependentiae;c__Babeliae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Desulfobacterota;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	3.0	0.0	10.0	4.0	3.0	0.0	0.0	13.0	8.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Desulfobacterota;c__Desulfobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Desulfobacterota;c__Desulfobulbia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Desulfobacterota;c__Desulfomonilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Desulfobacterota;c__Desulfovibrionia	159.0	227.0	75.0	334.0	143.0	41.0	73.0	122.0	51.0	302.0	151.0	117.0	43.0	1.0	179.0	25.0	183.0	418.0	74.0	144.0	16.0	4.0	0.0	31.0	14.0	27.0	52.0	99.0	727.0	31.0	33.0	217.0	36.0	92.0	73.0	29.0	29.0	24.0	18.0	225.0	0.0	164.0	72.0	105.0	78.0	185.0	0.0
k__Bacteria;p__Desulfobacterota;c__Desulfuromonadia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Desulfobacterota;c__Syntrophia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Desulfobacterota;c__Syntrophobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Desulfobacterota;c__Syntrophorhabdia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobiota;c__Elusimicrobia	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobiota;c__Lineage_IIb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Entotheonellaeota;c__Entotheonellia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	52.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fibrobacterota;c__Fibrobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
