ASV281,944.0
ASV282,943.0
ASV283,942.0
ASV284,933.0
ASV285,924.0
ASV286,916.0
ASV287,916.0
ASV288,912.0
ASV289,907.0
ASV290,904.0
ASV293,903.0
ASV292,903.0
ASV291,903.0
ASV294,899.0
ASV295,899.0
ASV296,897.0
ASV297,895.0
ASV298,889.0
ASV299,889.0
ASV300,884.0
ASV301,881.0
ASV302,880.0
ASV303,878.0
ASV304,873.0
ASV305,872.0
ASV306,871.0
ASV307,871.0
ASV308,863.0
ASV309,863.0
ASV310,860.0
ASV311,859.0
ASV312,857.0
ASV313,844.0
ASV314,841.0
ASV315,827.0
ASV316,824.0
ASV317,822.0
ASV318,820.0
ASV319,818.0
ASV320,811.0
ASV321,803.0
ASV322,796.0
ASV323,790.0
ASV324,788.0
ASV325,788.0
ASV326,786.0
ASV327,786.0
ASV328,785.0
ASV329,778.0
ASV330,776.0
ASV331,774.0
ASV332,773.0
ASV333,772.0
ASV334,770.0
ASV335,759.0
ASV336,754.0
ASV338,748.0
ASV339,748.0
ASV337,748.0
ASV340,746.0
ASV341,743.0
ASV342,735.0
ASV343,729.0
ASV344,727.0
ASV345,726.0
ASV346,725.0
ASV347,724.0
ASV348,721.0
ASV349,721.0
ASV350,718.0
ASV351,706.0
ASV352,706.0
ASV353,704.0
ASV354,704.0
ASV355,701.0
ASV356,700.0
ASV357,699.0
ASV358,697.0
ASV359,697.0
ASV360,694.0
ASV361,694.0
ASV362,693.0
ASV363,693.0
ASV364,690.0
ASV365,688.0
ASV366,687.0
ASV367,683.0
ASV368,682.0
ASV369,682.0
ASV372,678.0
ASV370,678.0
ASV371,678.0
ASV374,675.0
ASV375,675.0
ASV373,675.0
ASV376,674.0
ASV377,672.0
ASV378,671.0
ASV379,671.0
ASV380,669.0
ASV381,668.0
ASV382,668.0
ASV383,661.0
ASV384,659.0
ASV385,658.0
ASV386,657.0
ASV387,657.0
ASV391,653.0
ASV388,653.0
ASV389,653.0
ASV390,653.0
ASV392,651.0
ASV393,644.0
ASV394,644.0
ASV395,641.0
ASV396,640.0
ASV397,636.0
ASV398,635.0
ASV399,632.0
ASV400,632.0
ASV401,628.0
ASV402,627.0
ASV403,625.0
ASV404,622.0
ASV405,622.0
ASV406,621.0
ASV407,619.0
ASV408,617.0
ASV409,615.0
ASV410,614.0
ASV411,613.0
ASV412,613.0
ASV413,612.0
ASV414,609.0
ASV415,606.0
ASV416,604.0
ASV417,600.0
ASV418,594.0
ASV419,592.0
ASV420,590.0
ASV421,590.0
ASV422,589.0
ASV423,589.0
ASV424,588.0
ASV425,587.0
ASV426,583.0
ASV427,582.0
ASV428,582.0
ASV429,578.0
ASV430,576.0
ASV431,573.0
ASV432,572.0
ASV433,566.0
ASV434,565.0
ASV435,564.0
ASV436,561.0
ASV437,560.0
ASV438,559.0
ASV439,558.0
ASV440,557.0
ASV441,555.0
ASV442,553.0
ASV443,553.0
ASV444,552.0
ASV445,551.0
ASV446,550.0
ASV447,550.0
ASV448,550.0
ASV449,549.0
ASV450,549.0
ASV451,544.0
ASV452,543.0
ASV453,541.0
ASV454,539.0
ASV455,539.0
ASV456,538.0
ASV457,536.0
ASV458,536.0
ASV459,536.0
ASV460,532.0
ASV461,532.0
ASV462,531.0
ASV463,531.0
ASV464,531.0
ASV465,530.0
ASV466,528.0
ASV467,527.0
ASV469,526.0
ASV468,526.0
ASV470,521.0
ASV471,520.0
ASV472,520.0
ASV473,516.0
ASV474,515.0
ASV475,514.0
ASV476,511.0
ASV477,510.0
ASV478,508.0
ASV479,508.0
ASV480,506.0
ASV481,502.0
ASV482,502.0
ASV483,500.0
ASV485,498.0
ASV484,498.0
ASV486,497.0
ASV487,497.0
ASV488,497.0
ASV489,496.0
ASV490,496.0
ASV492,494.0
ASV491,494.0
ASV493,486.0
ASV494,485.0
ASV495,483.0
ASV496,481.0
ASV497,480.0
ASV498,479.0
ASV499,479.0
ASV500,477.0
ASV501,475.0
ASV503,474.0
ASV502,474.0
ASV504,474.0
