"Site","Genus","Eigengene","r","p_raw","p_adj","is_rescue_genus"
"Lung","Microvirga","EG_DB_up",0.468531468531469,0.124454791188834,0.326926018645295,TRUE
"Lung","Bryobacter","EG_DB_up",0.468531468531469,0.124454791188834,0.326926018645295,TRUE
"Lung","Eubacterium_xylanophilum_group","EG_DB_down",0.468531468531469,0.124454791188834,0.326926018645295,TRUE
"Lung","Pediococcus","EG_DB_up",-0.461538461538462,0.130948069507173,0.333817078576807,TRUE
"Lung","Escherichia-Shigella","EG_DB_down",0.461538461538462,0.130948069507173,0.333817078576807,FALSE
"Lung","Delftia","EG_DB_up",-0.454545454545455,0.13765791634773,0.333817078576807,TRUE
"Lung","MND1","EG_DB_up",0.454545454545455,0.13765791634773,0.333817078576807,TRUE
"Lung","Weissella","EG_DB_down",0.454545454545455,0.13765791634773,0.333817078576807,TRUE
"Lung","Bifidobacterium","EG_DB_up",-0.447552447552448,0.144586301303347,0.333817078576807,FALSE
"Lung","Vicinamibacteraceae","EG_DB_up",0.447552447552448,0.144586301303347,0.333817078576807,TRUE
"Lung","Ralstonia","EG_DB_up",-0.440559440559441,0.15173503571673,0.333817078576807,TRUE
"Lung","Coriobacteriaceae_UCG-002","EG_DB_up",-0.440559440559441,0.15173503571673,0.333817078576807,FALSE
"Lung","Akkermansia","EG_DB_up",-0.440559440559441,0.15173503571673,0.333817078576807,FALSE
"Lung","Coriobacteriaceae_UCG-002","EG_DB_down",0.440559440559441,0.15173503571673,0.333817078576807,FALSE
"Lung","Sphingomonas","EG_DB_down",-0.440559440559441,0.15173503571673,0.333817078576807,TRUE
"Lung","Pseudonocardia","EG_DB_down",-0.440559440559441,0.15173503571673,0.333817078576807,FALSE
"Lung","Alistipes","EG_DB_up",-0.433566433566434,0.159105769412196,0.337380908633089,TRUE
"Lung","67-14","EG_DB_up",0.433566433566434,0.159105769412196,0.337380908633089,TRUE
"Lung","Oscillibacter","EG_DB_up",-0.433566433566434,0.159105769412196,0.337380908633089,TRUE
"Lung","67-14","EG_DB_down",-0.426573426573427,0.166699987624945,0.341153463046399,TRUE
"Lung","Eubacterium_coprostanoligenes_group","EG_DB_down",0.426573426573427,0.166699987624945,0.341153463046399,TRUE
"Lung","Delftia","EG_DB_down",0.426573426573427,0.166699987624945,0.341153463046399,TRUE
"Lung","Mucispirillum","EG_DB_up",-0.41958041958042,0.174519008130059,0.349038016260119,TRUE
"Lung","Clostridia_vadinBB60_group","EG_DB_down",0.41958041958042,0.174519008130059,0.349038016260119,TRUE
"Lung","Eubacterium_xylanophilum_group","EG_DB_up",-0.412587412587413,0.182563978573167,0.357014002543082,TRUE
"Lung","Chloroplast","EG_DB_down",0.412587412587413,0.182563978573167,0.357014002543082,TRUE
"Lung","Lactobacillus","EG_DB_up",-0.405594405594406,0.1908358740045,0.365077324182522,TRUE
"Lung","Gaiella","EG_DB_up",0.405594405594406,0.1908358740045,0.365077324182522,TRUE
"Lung","Clostridia_UCG-014","EG_DB_up",-0.398601398601399,0.199335494617809,0.369295232134046,FALSE
"Lung","Ruminococcus","EG_DB_down",0.398601398601399,0.199335494617809,0.369295232134046,FALSE
"Lung","MB-A2-108","EG_DB_down",-0.398601398601399,0.199335494617809,0.369295232134046,TRUE
"Lung","Rodentibacter","EG_DB_down",0.391608391608392,0.208063463695353,0.381449683441481,TRUE
"Lung","Colidextribacter","EG_DB_down",0.384615384615385,0.217020225759977,0.393768657049031,TRUE
"Lung","Cutibacterium","EG_DB_up",-0.377622377622378,0.226206044935027,0.402144079884492,TRUE
"Lung","Neisseria","EG_DB_up",0.377622377622378,0.226206044935027,0.402144079884492,TRUE
