"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Endocrine system","mmu04914","Progesterone-mediated oocyte maturation","4/188","65/4955",0.0615384615384615,1.62193126022913,1.00225673870959,0.232161293865954,0.631544136682097,0.563985833632122,"Hsp90ab1/Pik3r2/Hsp90aa1/Stk10",4
"Genetic Information Processing","Folding, sorting and degradation","mmu03018","RNA degradation","3/188","44/4955",0.0681818181818182,1.79702611218569,1.05450409590225,0.232554158633841,0.631544136682097,0.563985833632122,"Hspd1/Btg2/Dcp2",3
"Human Diseases","Immune disease","mmu05323","Rheumatoid arthritis","3/188","44/4955",0.0681818181818182,1.79702611218569,1.05450409590225,0.232554158633841,0.631544136682097,0.563985833632122,"Il1b/Atp6v0c/Jun",3
"Genetic Information Processing","Folding, sorting and degradation","mmu03060","Protein export","2/188","25/4955",0.08,2.10851063829787,1.10336895401141,0.244814393880714,0.658384340824834,0.587954855002227,"Get4/Hspa5",2
"Human Diseases","Infectious disease: bacterial","mmu05152","Tuberculosis","6/188","112/4955",0.0535714285714286,1.4119490881459,0.875648226650195,0.251010644080174,0.660286792356407,0.589653795188127,"Hspd1/Il1b/Calm1/Atp6v0c/Cd74/Tnfrsf1a",6
"Human Diseases","Drug resistance: antineoplastic","mmu01524","Platinum drug resistance","3/188","46/4955",0.0652173913043478,1.71889454209066,0.972706764286094,0.253049863664876,0.660286792356407,0.589653795188127,"Top2a/Erbb2/Pik3r2",3
"Environmental Information Processing","Signal transduction","mmu04066","HIF-1 signaling pathway","4/188","68/4955",0.0588235294117647,1.55037546933667,0.907458358942767,0.257145640657724,0.660286792356407,0.589653795188127,"Tfrc/Trf/Erbb2/Pik3r2",4
"Organismal Systems","Immune system","mmu04659","Th17 cell differentiation","4/188","68/4955",0.0588235294117647,1.55037546933667,0.907458358942767,0.257145640657724,0.660286792356407,0.589653795188127,"Hsp90ab1/Il1b/Jun/Hsp90aa1",4
"Organismal Systems","Development and regeneration","mmu04360","Axon guidance","6/188","113/4955",0.0530973451327434,1.39945396347204,0.852958524015452,0.25744033781405,0.660286792356407,0.589653795188127,"Epha4/Pik3r2/Srgap3/L1cam/Enah/Unc5a",6
"Organismal Systems","Endocrine system","mmu04924","Renin secretion","3/188","47/4955",0.0638297872340425,1.68232231779086,0.933298522714829,0.26339614694681,0.669364520222628,0.597760449372288,"Calm1/Clca3a1/Aqp1",3
"Human Diseases","Infectious disease: parasitic","mmu05143","African trypanosomiasis","2/188","27/4955",0.0740740740740741,1.95232466509062,0.985294174249243,0.273339686529587,0.671161057327578,0.599364805137681,"Il1b/Ido1",2
"Human Diseases","Drug resistance: antineoplastic","mmu01521","EGFR tyrosine kinase inhibitor resistance","3/188","48/4955",0.0625,1.64727393617021,0.894818715756326,0.273794943963958,0.671161057327578,0.599364805137681,"Erbb2/Pik3r2/Tgfa",3
"Organismal Systems","Circulatory system","mmu04260","Cardiac muscle contraction","3/188","48/4955",0.0625,1.64727393617021,0.894818715756326,0.273794943963958,0.671161057327578,0.599364805137681,"mt-Co2/mt-Cytb/mt-Co3",3
"Human Diseases","Infectious disease: parasitic","mmu05140","Leishmaniasis","3/188","48/4955",0.0625,1.64727393617021,0.894818715756326,0.273794943963958,0.671161057327578,0.599364805137681,"Il1b/Ptgs2/Jun",3
"Human Diseases","Infectious disease: viral","mmu05161","Hepatitis B","5/188","95/4955",0.0526315789473684,1.38717805151176,0.756639043566146,0.292080526371627,0.709704436885445,0.633785075690973,"Irf7/Creb3/Rb1/Pik3r2/Jun",5
"Cellular Processes","Transport and catabolism","mmu04144","Endocytosis","8/188","167/4955",0.0479041916167665,1.26258122053765,0.685455360631034,0.299784258531824,0.722089040115784,0.644844858169141,"Hspa8/Hspa1b/H2-K1/H2-Q2/Tfrc/H2-T23/Dnm2/Sh3gl1",8
"Environmental Information Processing","Signal transduction","mmu04024","cAMP signaling pathway","7/188","144/4955",0.0486111111111111,1.28121306146572,0.68003835137311,0.305219628793136,0.72638017970638,0.648676960786621,"Calm1/Htr4/Creb3/Pde4b/Pik3r2/Jun/Ppara",7
"Organismal Systems","Endocrine system","mmu04928","Parathyroid hormone synthesis, secretion and action","4/188","74/4955",0.0540540540540541,1.42466935020127,0.730881086459393,0.308505210073057,0.72638017970638,0.648676960786621,"Creb3/Pde4b/Gna11/Nr4a2",4
"Organismal Systems","Digestive system","mmu04971","Gastric acid secretion","3/188","52/4955",0.0576923076923077,1.52056055646481,0.749335543207839,0.31572986163438,0.72638017970638,0.648676960786621,"Calm1/Slc4a2/Ezr",3
"Organismal Systems","Digestive system","mmu04976","Bile secretion","3/188","52/4955",0.0576923076923077,1.52056055646481,0.749335543207839,0.31572986163438,0.72638017970638,0.648676960786621,"Slc10a2/Slc4a2/Aqp1",3
"Metabolism","Carbohydrate metabolism","mmu00620","Pyruvate metabolism","2/188","30/4955",0.0666666666666667,1.75709219858156,0.825925035688947,0.316003855095338,0.72638017970638,0.648676960786621,"Pklr/Hagh",2
"Cellular Processes","Transport and catabolism","mmu04148","Efferocytosis","5/188","99/4955",0.0505050505050505,1.33113045347088,0.660863447978915,0.322136038796796,0.72638017970638,0.648676960786621,"Cd36/Thbs1/Ptgs2/C1qa/Bsg",5
"Environmental Information Processing","Signal transduction","mmu04150","mTOR signaling pathway","5/188","99/4955",0.0505050505050505,1.33113045347088,0.660863447978915,0.322136038796796,0.72638017970638,0.648676960786621,"Prkaa2/Pik3r2/Slc7a5/Castor2/Tnfrsf1a",5
"Human Diseases","Infectious disease: bacterial","mmu05132","Salmonella infection","8/188","171/4955",0.0467836257309941,1.23304715689934,0.615858058511142,0.32254426752305,0.72638017970638,0.648676960786621,"Hsp90ab1/Il1b/Jun/Tubb2a/Hsp90aa1/Dynlt1a/Dnm2/Tnfrsf1a",8
"Organismal Systems","Immune system","mmu04640","Hematopoietic cell lineage","3/188","53/4955",0.0566037735849057,1.49187073464472,0.714885708080858,0.326254710263415,0.7288109253465,0.650847681764877,"Cd36/Il1b/Tfrc",3
"Organismal Systems","Sensory system","mmu04750","Inflammatory mediator regulation of TRP channels","4/188","77/4955",0.051948051948052,1.36916275214148,0.648300996898263,0.334600474275843,0.734550599620234,0.655973364661809,"Il1b/Calm1/Pik3r2/Cyp4a10",4
"Human Diseases","Endocrine and metabolic disease","mmu04933","AGE-RAGE signaling pathway in diabetic complications","4/188","77/4955",0.051948051948052,1.36916275214148,0.648300996898263,0.334600474275843,0.734550599620234,0.655973364661809,"Il1b/Pik3r2/Jun/Thbd",4
"Organismal Systems","Immune system","mmu04610","Complement and coagulation cascades","3/188","54/4955",0.0555555555555556,1.46424349881797,0.681137371571648,0.336779516793392,0.734550599620234,0.655973364661809,"C5ar1/C1qa/Thbd",3
NA,NA,"mmu03272","Virion - Hepatitis viruses","2/188","32/4955",0.0625,1.64727393617021,0.72942818548544,0.344151687625532,0.740008822619294,0.66084770403015,"Cldn2/Cldn4",2
"Metabolism","Glycan biosynthesis and metabolism","mmu00541","Biosynthesis of various nucleotide sugars","1/188","11/4955",0.0909090909090909,2.39603481624758,0.920423526206203,0.346830292442773,0.740008822619294,0.66084770403015,"Npl",1
"Metabolism","Lipid metabolism","mmu00590","Arachidonic acid metabolism","3/188","55/4955",0.0545454545454545,1.43762088974855,0.648060720513117,0.347296559352015,0.740008822619294,0.66084770403015,"Ptgs2/Lta4h/Cyp4a10",3
NA,NA,"mmu04518","Integrin signaling","5/188","104/4955",0.0480769230769231,1.26713379705401,0.546719065856103,0.36016433141547,0.746604388690479,0.666737721232234,"Thbs1/Lamc2/Erbb2/Pik3r2/Tnc",5
"Organismal Systems","Immune system","mmu04670","Leukocyte transendothelial migration","4/188","80/4955",0.05,1.31781914893617,0.569078389300455,0.36079762730609,0.746604388690479,0.666737721232234,"Cldn2/Cldn4/Pik3r2/Ezr",4
"Organismal Systems","Nervous system","mmu04726","Serotonergic synapse","4/188","80/4955",0.05,1.31781914893617,0.569078389300455,0.36079762730609,0.746604388690479,0.666737721232234,"Dusp1/Htr4/Ptgs2/Htr3a",4
"Environmental Information Processing","Signaling molecules and interaction","mmu04060","Cytokine-cytokine receptor interaction","7/188","153/4955",0.0457516339869281,1.20584758726186,0.513587882294655,0.361173242182398,0.746604388690479,0.666737721232234,"Il1b/Bmp8b/Ccl7/Gdf10/Tnfrsf12a/Inhba/Tnfrsf1a",7
"Cellular Processes","Cellular community - eukaryotes","mmu04510","Focal adhesion","6/188","129/4955",0.0465116279069767,1.22587827808016,0.516190508333083,0.36479208205778,0.748499309111148,0.668429935934334,"Thbs1/Lamc2/Erbb2/Pik3r2/Jun/Tnc",6
"Organismal Systems","Aging","mmu04211","Longevity regulating pathway","3/188","57/4955",0.0526315789473684,1.38717805151176,0.583812133958943,0.368277961718182,0.750095554381885,0.669855425725795,"Creb3/Prkaa2/Pik3r2",3
"Metabolism","Lipid metabolism","mmu00564","Glycerophospholipid metabolism","3/188","58/4955",0.0517241379310345,1.36326118855466,0.552589074652096,0.37872837099481,0.754732077450088,0.67399596504188,"Pnpla6/Plpp1/Lpcat3",3
"Environmental Information Processing","Signal transduction","mmu04064","NF-kappa B signaling pathway","3/188","58/4955",0.0517241379310345,1.36326118855466,0.552589074652096,0.37872837099481,0.754732077450088,0.67399596504188,"Il1b/Ptgs2/Tnfrsf1a",3
"Human Diseases","Cancer: overview","mmu05231","Choline metabolism in cancer","3/188","58/4955",0.0517241379310345,1.36326118855466,0.552589074652096,0.37872837099481,0.754732077450088,0.67399596504188,"Plpp1/Pik3r2/Jun",3
"Human Diseases","Endocrine and metabolic disease","mmu04930","Type II diabetes mellitus","2/188","35/4955",0.0571428571428571,1.50607902735562,0.59662872721748,0.385634163940283,0.763004738653274,0.681383673127567,"Pklr/Pik3r2",2
"Organismal Systems","Endocrine system","mmu04912","GnRH signaling pathway","3/188","59/4955",0.0508474576271186,1.34015506671475,0.521935209738746,0.389143111264601,0.764486821420528,0.682707212744914,"Calm1/Gna11/Jun",3
"Metabolism","Lipid metabolism","mmu00561","Glycerolipid metabolism","2/188","36/4955",0.0555555555555556,1.46424349881797,0.555127854774834,0.399215786827508,0.767935923272359,0.68578735310281,"Plpp1/Lpl",2
"Organismal Systems","Immune system","mmu04622","RIG-I-like receptor signaling pathway","2/188","36/4955",0.0555555555555556,1.46424349881797,0.555127854774834,0.399215786827508,0.767935923272359,0.68578735310281,"Irf7/Isg15",2
"Organismal Systems","Endocrine system","mmu04923","Regulation of lipolysis in adipocytes","2/188","36/4955",0.0555555555555556,1.46424349881797,0.555127854774834,0.399215786827508,0.767935923272359,0.68578735310281,"Ptgs2/Pik3r2",2
"Human Diseases","Cancer: specific types","mmu05213","Endometrial cancer","2/188","37/4955",0.0540540540540541,1.42466935020127,0.514863218566457,0.412657227076737,0.773503460141617,0.690759312685844,"Erbb2/Pik3r2",2
"Metabolism","Metabolism of other amino acids","mmu00430","Taurine and hypotaurine metabolism","1/188","14/4955",0.0714285714285714,1.88259878419453,0.656680719789306,0.418558848118438,0.773503460141617,0.690759312685844,"Cdo1",1
"Metabolism","Glycan biosynthesis and metabolism","mmu00603","Glycosphingolipid biosynthesis - globo and isoglobo series","1/188","14/4955",0.0714285714285714,1.88259878419453,0.656680719789306,0.418558848118438,0.773503460141617,0.690759312685844,"B3galt5",1
"Metabolism","Metabolism of terpenoids and polyketides","mmu00900","Terpenoid backbone biosynthesis","1/188","14/4955",0.0714285714285714,1.88259878419453,0.656680719789306,0.418558848118438,0.773503460141617,0.690759312685844,"Hmgcs2",1
"Organismal Systems","Excretory system","mmu04966","Collecting duct acid secretion","1/188","14/4955",0.0714285714285714,1.88259878419453,0.656680719789306,0.418558848118438,0.773503460141617,0.690759312685844,"Atp6v0c",1
"Organismal Systems","Immune system","mmu04666","Fc gamma R-mediated phagocytosis","3/188","62/4955",0.0483870967741935,1.2753088538092,0.433174382524743,0.420112350707484,0.773503460141617,0.690759312685844,"Plpp1/Pik3r2/Dnm2",3
"Cellular Processes","Cell growth and death","mmu04210","Apoptosis","4/188","87/4955",0.0459770114942529,1.2117877231597,0.395748678011049,0.421657120871423,0.773503460141617,0.690759312685844,"Gzmb/Pik3r2/Jun/Tnfrsf1a",4
"Human Diseases","Immune disease","mmu05321","Inflammatory bowel disease","2/188","38/4955",0.0526315789473684,1.38717805151176,0.475758738403477,0.42594956093307,0.776237028805661,0.693200462737337,"Il1b/Jun",2
"Organismal Systems","Endocrine system","mmu04910","Insulin signaling pathway","4/188","88/4955",0.0454545454545455,1.19801740812379,0.372176017543997,0.430262456673236,0.778971898682918,0.69564277480709,"Calm1/Pklr/Prkaa2/Pik3r2",4
"Organismal Systems","Endocrine system","mmu04929","GnRH secretion","2/188","39/4955",0.0512820512820513,1.35160938352428,0.437744978561249,0.439084735622228,0.782493197700327,0.698787389168067,"Gna11/Pik3r2",2
"Human Diseases","Drug resistance: antineoplastic","mmu01523","Antifolate resistance","1/188","15/4955",0.0666666666666667,1.75709219858156,0.58312985360774,0.440682089679606,0.782493197700327,0.698787389168067,"Il1b",1
"Genetic Information Processing","Replication and repair","mmu03430","Mismatch repair","1/188","15/4955",0.0666666666666667,1.75709219858156,0.58312985360774,0.440682089679606,0.782493197700327,0.698787389168067,"Rfc4",1
"Human Diseases","Cancer: specific types","mmu05224","Breast cancer","4/188","90/4955",0.0444444444444444,1.17139479905437,0.325845570330841,0.447370517674833,0.78930976685305,0.704874768042815,"Rb1/Erbb2/Pik3r2/Jun",4
NA,NA,"mmu04382","Cornified envelope formation","6/188","142/4955",0.0422535211267606,1.11364998501648,0.272860062296937,0.453921315403603,0.795798761815178,0.710669614389385,"Cldn2/Cldn4/Sprr2b/Ppp2r3a/Lamc2/Padi2",6
"Metabolism","Amino acid metabolism","mmu00220","Arginine biosynthesis","1/188","16/4955",0.0625,1.64727393617021,0.514947492405373,0.461967872501516,0.799782337797245,0.714227054464574,"Glud1",1
"Environmental Information Processing","Signal transduction","mmu04072","Phospholipase D signaling pathway","4/188","92/4955",0.0434782608695652,1.1459296947271,0.280556156099632,0.464320184743321,0.799782337797245,0.714227054464574,"Plpp1/Pik3r2/Lpar3/Dnm2",4
"Human Diseases","Cancer: specific types","mmu05218","Melanoma","2/188","41/4955",0.0487804878048781,1.28567721847431,0.36474077010943,0.464855438214283,0.799782337797245,0.714227054464574,"Rb1/Pik3r2",2
"Metabolism","Glycan biosynthesis and metabolism","mmu00512","Mucin type O-glycan biosynthesis","1/188","17/4955",0.0588235294117647,1.55037546933667,0.451380025252953,0.482447734815692,0.819865168981268,0.732161560747095,"B4galt5",1
NA,NA,"mmu03273","Virion - Lassa virus and SFTS virus","1/188","17/4955",0.0588235294117647,1.55037546933667,0.451380025252953,0.482447734815692,0.819865168981268,0.732161560747095,"Tfrc",1
"Organismal Systems","Nervous system","mmu04721","Synaptic vesicle cycle","2/188","43/4955",0.0465116279069767,1.22587827808016,0.295402296237835,0.489920398849983,0.827487502935641,0.738968509176803,"Atp6v0c/Dnm2",2
"Metabolism","Carbohydrate metabolism","mmu00650","Butanoate metabolism","1/188","18/4955",0.0555555555555556,1.46424349881797,0.391818438407489,0.502152033287675,0.832950501468554,0.743847113224816,"Hmgcs2",1
"Organismal Systems","Sensory system","mmu04744","Phototransduction","1/188","18/4955",0.0555555555555556,1.46424349881797,0.391818438407489,0.502152033287675,0.832950501468554,0.743847113224816,"Calm1",1
"Human Diseases","Infectious disease: bacterial","mmu05100","Bacterial invasion of epithelial cells","2/188","44/4955",0.0454545454545455,1.19801740812379,0.261986608385847,0.50217593409837,0.832950501468554,0.743847113224816,"Pik3r2/Dnm2",2
"Human Diseases","Substance dependence","mmu05034","Alcoholism","3/188","71/4955",0.0422535211267606,1.11364998501648,0.191533647510487,0.509345671470987,0.83981399403252,0.749976395962919,"Calm1/Fosb/Creb3",3
"Organismal Systems","Nervous system","mmu04723","Retrograde endocannabinoid signaling","4/188","101/4955",0.0396039603960396,1.04381714767221,0.0883464806903419,0.538027960657948,0.863583077885753,0.771202824636716,"mt-Nd4/Abhd6/Ptgs2/mt-Nd1",4
"Human Diseases","Endocrine and metabolic disease","mmu04934","Cushing syndrome","4/188","101/4955",0.0396039603960396,1.04381714767221,0.0883464806903419,0.538027960657948,0.863583077885753,0.771202824636716,"Nr4a1/Creb3/Rb1/Gna11",4
"Metabolism","Metabolism of other amino acids","mmu00410","beta-Alanine metabolism","1/188","20/4955",0.05,1.31781914893617,0.282804183384389,0.539349720123593,0.863583077885753,0.771202824636716,"Smox",1
"Metabolism","Lipid metabolism","mmu01040","Biosynthesis of unsaturated fatty acids","1/188","20/4955",0.05,1.31781914893617,0.282804183384389,0.539349720123593,0.863583077885753,0.771202824636716,"Scd1",1
"Organismal Systems","Excretory system","mmu04960","Aldosterone-regulated sodium reabsorption","1/188","20/4955",0.05,1.31781914893617,0.282804183384389,0.539349720123593,0.863583077885753,0.771202824636716,"Pik3r2",1
"Organismal Systems","Endocrine system","mmu04921","Oxytocin signaling pathway","4/188","103/4955",0.0388349514563107,1.02354885354266,0.0479581403965341,0.553723308644388,0.869345721895592,0.776349020123367,"Calm1/Ptgs2/Prkaa2/Jun",4
"Organismal Systems","Nervous system","mmu04725","Cholinergic synapse","3/188","76/4955",0.0394736842105263,1.04038353863382,0.0704498557961644,0.555750589764628,0.869345721895592,0.776349020123367,"Creb3/Gna11/Pik3r2",3
"Organismal Systems","Nervous system","mmu04722","Neurotrophin signaling pathway","3/188","77/4955",0.038961038961039,1.02687206410611,0.0471910718176319,0.564716134987147,0.869345721895592,0.776349020123367,"Calm1/Pik3r2/Jun",3
"Organismal Systems","Endocrine system","mmu04918","Thyroid hormone synthesis","2/188","50/4955",0.04,1.05425531914894,0.076567094749572,0.571622608657644,0.869345721895592,0.776349020123367,"Creb3/Hspa5",2
"Organismal Systems","Digestive system","mmu04970","Salivary secretion","2/188","50/4955",0.04,1.05425531914894,0.076567094749572,0.571622608657644,0.869345721895592,0.776349020123367,"Calm1/Slc4a2",2
"Human Diseases","Cancer: specific types","mmu05220","Chronic myeloid leukemia","2/188","50/4955",0.04,1.05425531914894,0.076567094749572,0.571622608657644,0.869345721895592,0.776349020123367,"Rb1/Pik3r2",2
"Environmental Information Processing","Signal transduction","mmu04068","FoxO signaling pathway","3/188","78/4955",0.0384615384615385,1.01370703764321,0.0242297469679213,0.57357167246741,0.869345721895592,0.776349020123367,"Prkaa2/Pik3r2/Plk4",3
"Organismal Systems","Immune system","mmu04660","T cell receptor signaling pathway","3/188","78/4955",0.0384615384615385,1.01370703764321,0.0242297469679213,0.57357167246741,0.869345721895592,0.776349020123367,"Ppp2r3a/Pik3r2/Jun",3
"Genetic Information Processing","Replication and repair","mmu03440","Homologous recombination","1/188","22/4955",0.0454545454545455,1.19801740812379,0.184838954833378,0.573781788064091,0.869345721895592,0.776349020123367,"Topbp1",1
"Organismal Systems","Endocrine system","mmu04935","Growth hormone synthesis, secretion and action","3/188","79/4955",0.0379746835443038,1.0008753029895,0.00155730779959715,0.582315491966231,0.869345721895592,0.776349020123367,"Creb3/Gna11/Pik3r2",3
"Metabolism","Metabolism of cofactors and vitamins","mmu00830","Retinol metabolism","2/188","51/4955",0.0392156862745098,1.03358364622445,0.0478709508014295,0.582496470547528,0.869345721895592,0.776349020123367,"Cyp4a10/Aldh1a1",2
"Cellular Processes","Cellular community - eukaryotes","mmu04540","Gap junction","2/188","51/4955",0.0392156862745098,1.03358364622445,0.0478709508014295,0.582496470547528,0.869345721895592,0.776349020123367,"Gna11/Tubb2a",2
"Genetic Information Processing","Transcription","mmu03022","Basal transcription factors","1/188","23/4955",0.0434782608695652,1.1459296947271,0.139293357866057,0.590025255293759,0.869345721895592,0.776349020123367,"Gtf2f1",1
"Genetic Information Processing","Replication and repair","mmu03030","DNA replication","1/188","23/4955",0.0434782608695652,1.1459296947271,0.139293357866057,0.590025255293759,0.869345721895592,0.776349020123367,"Rfc4",1
"Cellular Processes","Cell growth and death","mmu04215","Apoptosis - multiple species","1/188","23/4955",0.0434782608695652,1.1459296947271,0.139293357866057,0.590025255293759,0.869345721895592,0.776349020123367,"Tnfrsf1a",1
"Environmental Information Processing","Signal transduction","mmu04020","Calcium signaling pathway","6/188","165/4955",0.0363636363636364,0.958413926499033,-0.107883861301519,0.602157526189431,0.87378040061341,0.780309307026986,"Calm1/Htr4/Gna11/Erbb2/Mcoln1/Tgfa",6
"Metabolism","Xenobiotics biodegradation and metabolism","mmu00983","Drug metabolism - other enzymes","2/188","53/4955",0.0377358490566038,0.994580489763147,-0.00787672479827916,0.60363428881153,0.87378040061341,0.780309307026986,"Tymp/Upp1",2
"Organismal Systems","Immune system","mmu04662","B cell receptor signaling pathway","2/188","53/4955",0.0377358490566038,0.994580489763147,-0.00787672479827916,0.60363428881153,0.87378040061341,0.780309307026986,"Pik3r2/Jun",2
"Organismal Systems","Sensory system","mmu04740","Olfactory transduction","1/188","24/4955",0.0416666666666667,1.09818262411348,0.0957430161240613,0.605652840858393,0.87378040061341,0.780309307026986,"Calm1",1
"Environmental Information Processing","Signal transduction","mmu04022","cGMP-PKG signaling pathway","4/188","111/4955",0.036036036036036,0.949779566800843,-0.106261080229236,0.613555273286159,0.876544988078839,0.782778157699134,"Calm1/Adra2a/Creb3/Gna11",4
"Environmental Information Processing","Signaling molecules and interaction","mmu04061","Viral protein interaction with cytokine and cytokine receptor","2/188","54/4955",0.037037037037037,0.976162332545311,-0.0349745902652957,0.613897933889151,0.876544988078839,0.782778157699134,"Ccl7/Tnfrsf1a",2
"Human Diseases","Cancer: overview","mmu05200","Pathways in cancer","12/188","334/4955",0.0359281437125748,0.946935915403236,-0.199406942994561,0.622453656288069,0.879686102795406,0.785583257294016,"Hsp90ab1/Calm1/Ptgs2/Rb1/Lamc2/Gna11/Erbb2/Pik3r2/Jun/Hsp90aa1/Lpar3/Tgfa",12
"Environmental Information Processing","Signal transduction","mmu04015","Rap1 signaling pathway","5/188","141/4955",0.0354609929078014,0.934623509883809,-0.156391254705784,0.625964117140057,0.879686102795406,0.785583257294016,"Thbs1/Calm1/Pik3r2/Lpar3/Enah",5
NA,NA,"mmu04517","IgSF CAM signaling","7/188","198/4955",0.0353535353535354,0.931791317429615,-0.194509147564141,0.63172408063188,0.879686102795406,0.785583257294016,"Pik3r2/Cd96/Srgap3/Tubb2a/L1cam/Ezr/Unc5a",7
"Cellular Processes","Transport and catabolism","mmu04140","Autophagy - animal","4/188","114/4955",0.0350877192982456,0.924785367674505,-0.161332391284995,0.634684539100324,0.879686102795406,0.785583257294016,"Rab39b/Ubb/Prkaa2/Pik3r2",4
"Organismal Systems","Immune system","mmu04672","Intestinal immune network for IgA production","1/188","26/4955",0.0384615384615385,1.01370703764321,0.0139150643853978,0.635152420790907,0.879686102795406,0.785583257294016,"Icosl",1
"Human Diseases","Immune disease","mmu05340","Primary immunodeficiency","1/188","26/4955",0.0384615384615385,1.01370703764321,0.0139150643853978,0.635152420790907,0.879686102795406,0.785583257294016,"Ada",1
"Organismal Systems","Endocrine system","mmu04926","Relaxin signaling pathway","3/188","86/4955",0.0348837209302326,0.919408708560119,-0.149710342302485,0.640285581473554,0.881201674272792,0.7869367032267,"Creb3/Pik3r2/Jun",3
"Human Diseases","Cancer: overview","mmu05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","2/188","57/4955",0.0350877192982456,0.924785367674505,-0.113413492400797,0.643472072669383,0.881201674272792,0.7869367032267,"Pik3r2/Jun",2
"Genetic Information Processing","Folding, sorting and degradation","mmu04120","Ubiquitin mediated proteolysis","3/188","87/4955",0.0344827586206897,0.908840792369773,-0.170341015852908,0.648093740780772,0.881201674272792,0.7869367032267,"Ubb/Ube2g2/Herc3",3
"Metabolism","Amino acid metabolism","mmu00250","Alanine, aspartate and glutamate metabolism","1/188","27/4955",0.037037037037037,0.976162332545311,-0.0246629282342073,0.649068295185573,0.881201674272792,0.7869367032267,"Glud1",1
NA,NA,"mmu04081","Hormone signaling","4/188","117/4955",0.0341880341880342,0.901072922349518,-0.21503518587741,0.655061983765356,0.881201674272792,0.7869367032267,"Adra2a/Gna11/Pik3r2/Dio1",4
"Environmental Information Processing","Signal transduction","mmu04071","Sphingolipid signaling pathway","3/188","88/4955",0.0340909090909091,0.898513056092843,-0.190745889333447,0.655781903749274,0.881201674272792,0.7869367032267,"Ppp2r3a/Pik3r2/Tnfrsf1a",3
"Organismal Systems","Digestive system","mmu04973","Carbohydrate digestion and absorption","1/188","28/4955",0.0357142857142857,0.941299392097264,-0.061853557509526,0.662456111846513,0.881201674272792,0.7869367032267,"Pik3r2",1
"Human Diseases","Infectious disease: bacterial","mmu05135","Yersinia infection","3/188","89/4955",0.0337078651685393,0.888417403777193,-0.210930684914898,0.663349829537162,0.881201674272792,0.7869367032267,"Il1b/Pik3r2/Jun",3
NA,NA,"mmu04082","Neuroactive ligand signaling","4/188","119/4955",0.0336134453781513,0.885928839620955,-0.250115463947822,0.668221368035532,0.881201674272792,0.7869367032267,"Adra2a/Htr4/Htr3a/Gna11",4
"Organismal Systems","Nervous system","mmu04728","Dopaminergic synapse","3/188","90/4955",0.0333333333333333,0.87854609929078,-0.230900912768923,0.670797392015173,0.881201674272792,0.7869367032267,"Calm1/Ppp2r3a/Creb3",3
"Organismal Systems","Endocrine system","mmu04911","Insulin secretion","2/188","60/4955",0.0333333333333333,0.87854609929078,-0.187951196344657,0.671240264518264,0.881201674272792,0.7869367032267,"Creb3/Gna11",2
"Organismal Systems","Endocrine system","mmu04913","Ovarian steroidogenesis","1/188","29/4955",0.0344827586206897,0.908840792369773,-0.0977657388103854,0.675335805569439,0.882396311994031,0.788003546717071,"Ptgs2",1
"Cellular Processes","Transport and catabolism","mmu04137","Mitophagy - animal","2/188","61/4955",0.0327868852459016,0.86414370422044,-0.212005463874354,0.680101259544868,0.884450933774312,0.789838379011831,"Ubb/Jun",2
"Genetic Information Processing","Replication and repair","mmu03410","Base excision repair","1/188","30/4955",0.0333333333333333,0.87854609929078,-0.132496170830662,0.687726562482339,0.889000811469882,0.793901541688855,"Rfc4",1
"Environmental Information Processing","Signal transduction","mmu04070","Phosphatidylinositol signaling system","2/188","63/4955",0.0317460317460317,0.836710570753124,-0.259011753091948,0.697241087134976,0.889000811469882,0.793901541688855,"Calm1/Pik3r2",2
"Human Diseases","Cancer: specific types","mmu05226","Gastric cancer","3/188","94/4955",0.0319148936170213,0.841161158895428,-0.308739485312281,0.699385203434551,0.889000811469882,0.793901541688855,"Rb1/Erbb2/Pik3r2",3
"Metabolism","Amino acid metabolism","mmu00380","Tryptophan metabolism","1/188","31/4955",0.032258064516129,0.850205902539465,-0.166131074953602,0.699646848016008,0.889000811469882,0.793901541688855,"Ido1",1
"Organismal Systems","Digestive system","mmu04978","Mineral absorption","1/188","31/4955",0.032258064516129,0.850205902539465,-0.166131074953602,0.699646848016008,0.889000811469882,0.793901541688855,"Trf",1
"Metabolism","Lipid metabolism","mmu00565","Ether lipid metabolism","1/188","32/4955",0.03125,0.823636968085106,-0.198747638623537,0.711114433835056,0.899446110375847,0.803229473449835,"Plpp1",1
"Organismal Systems","Circulatory system","mmu04270","Vascular smooth muscle contraction","3/188","97/4955",0.0309278350515464,0.815145865321342,-0.365107396098795,0.719571225705994,0.901056573800391,0.804667660433562,"Calm1/Gna11/Cyp4a10",3
"Genetic Information Processing","Translation","mmu03013","Nucleocytoplasmic transport","2/188","66/4955",0.0303030303030303,0.798678272082527,-0.326954220744164,0.721526329004885,0.901056573800391,0.804667660433562,"Xpo1/Rnps1",2
