"Genus","Degree","Betweenness","Closeness","Eigenvector","Degree_scaled","Betweenness_scaled","Closeness_scaled","Eigenvector_scaled","Is_hub"
"Anoxybacillus",3,1,0.249537918875938,0.802921792226033,0.641940738766369,0.726273039202563,-0.565091843622603,0.602662509339882,FALSE
"Delftia",1,0,1.30434782608696,5.96904613936694e-17,-1.15549332977946,-0.544704779401922,1.460698769243,-1.38830338218213,FALSE
"Bacillus",2,0,0.199288105601713,0.656056930973953,-0.256776295506548,-0.544704779401922,-0.661597952764417,0.238488897106315,FALSE
"Cutibacterium",4,2,0.302309731049599,1,1.54065777303929,1.99725085780705,-0.463742168202914,1.09134770064902,TRUE
"Rodentibacter",2,0,0.203191984646148,0.609825516197863,-0.256776295506548,-0.544704779401922,-0.654100448742209,0.123851119395967,FALSE
"Lawsonella",3,0,0.243407683144421,0.85034541135834,0.641940738766369,-0.544704779401922,-0.576865125153865,0.720256537873081,FALSE
"Streptococcus",1,0,1.30434782608696,6.79975391478523e-17,-1.15549332977946,-0.544704779401922,1.460698769243,-1.38830338218213,FALSE
