"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"KEGG_OLFACTORY_TRANSDUCTION",0.555173073245362,0.990785100827517,0.0225603359342125,0.310855927851243,0.929489725520782,18,"Arrb2/Gnal/Calm2/Gucy2e/Cngb1/Calml3/Camk2d"
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.572285285928464,0.990785100827517,0.0238950778648558,-0.251779278276337,-0.932401447356747,38,"Itpkb/Plce1/Isyna1/Pik3c2a/Itpka/Pi4kb/Inppl1/Plcg1/Inpp5e"
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",0.57593984962406,0.990785100827517,0.0238402778825044,-0.268682948070764,-0.923465798640373,28,"Rab5a/Aqp4/Adcy9/Dctn5/Rab5c/Dync1h1/Gnas/Prkacb/Arhgdia/Prkx"
"KEGG_LYSOSOME",0.577464788732394,0.990785100827517,0.0208463157678016,0.223579024153753,0.942062766139941,80,"Ap3m2/Ctsk/Ctsg/Ap1s1/Ctsl/Ctss/Sgsh/Ap3s1/Ppt2/Galc/Sumf1/Npc2/Ap1m2/Cln5/Slc11a1/Napsa/Acp5/Gnptg/Laptm5/Gga3"
"KEGG_MELANOGENESIS",0.584489975765587,0.990785100827517,0.0240115699207178,-0.22494247961316,-0.934423452212603,64,"Gnao1/Dvl3/Adcy2/Adcy4/Wnt11/Lef1/Fzd5/Ednrb/Tcf7/Adcy9/Adcy1/Gnas/Prkacb/Ctnnb1/Dvl1/Prkx/Wnt2/Fzd4/Wnt4/Calm3/Adcy7/Camk2b"
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.589495638983694,0.990785100827517,0.0214813157001781,0.281423848582725,0.907143402470378,24,"Ugdh/Amdhd2/Renbp/Cyb5r1/Gale"
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.592529711375212,0.990785100827517,0.0213219214097515,0.289813590474797,0.904485599855202,21,"Gpt/Asl/Adss/Gpt2/Glud1/Adssl1/Gls"
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",0.60094696969697,0.990785100827517,0.0211645783237657,0.284840294734881,0.899125842851944,22,"Casp1/Ripk3/Polr3k/Il18/Il33/Pycard"
"KEGG_REGULATION_OF_AUTOPHAGY",0.603971739545541,0.990785100827517,0.0212135308745268,0.314027665557127,0.892352917282986,15,"Atg4c/Gabarapl2/Gabarap/Ulk3/Pik3c3"
"KEGG_ACUTE_MYELOID_LEUKEMIA",0.612682090831191,0.993503490497478,0.0227980732617993,-0.249399187902043,-0.913207830267628,36,"Ppard/Stat3/Rps6kb2/Rela/Akt1/Lef1/Tcf7/Rara/Jup/Akt3"
